ID_TEXT,ID_TEXT,CIUDAD,REGION,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES
Entrevistado_1539,Entrevistado_1539,MORELIA,BAJIO,Primera mención,OTRAS,8.4,7,8,8
Entrevistado_1540,Entrevistado_1540,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,6,7.8,9
Entrevistado_1541,Entrevistado_1541,COMITÁN,ORIENTE,Primera mención,OTRAS,7,8,10,8
Entrevistado_1542,Entrevistado_1542,GUADALAJARA,BAJIO,Primera mención,UVM,8,8,1,4
Entrevistado_1543,Entrevistado_1543,QUERÉTARO,CENTRO,Primera mención,ITESM,4,6,7.8,4
Entrevistado_1544,Entrevistado_1544,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,7,9,10,9
Entrevistado_1545,Entrevistado_1545,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,6,10,9
Entrevistado_1546,Entrevistado_1546,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_1547,Entrevistado_1547,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,6,7.8,8
Entrevistado_1548,Entrevistado_1548,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,5,7.8,3
Entrevistado_1549,Entrevistado_1549,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,8,10,8
Entrevistado_1550,Entrevistado_1550,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,10,5,7.8,2
Entrevistado_1551,Entrevistado_1551,GUADALAJARA,BAJIO,Primera mención,UVM,9,2,6,8
Entrevistado_1552,Entrevistado_1552,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8.4,3,7.8,8
Entrevistado_1553,Entrevistado_1553,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,10,7.8,8
Entrevistado_1554,Entrevistado_1554,GUADALAJARA,BAJIO,Primera mención,UVM,8,8,7.8,10
Entrevistado_1555,Entrevistado_1555,MONTERREY,NORTE,Primera mención,ITESM,10,6,7.8,9
Entrevistado_1556,Entrevistado_1556,MORELIA,BAJIO,Primera mención,OTRAS,8.4,7,7.8,8
Entrevistado_1557,Entrevistado_1557,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8,8,10,8
Entrevistado_1558,Entrevistado_1558,CANCÚN,SUR,Primera mención,OTRAS,8,8,10,8
Entrevistado_1559,Entrevistado_1559,GUADALAJARA,BAJIO,Primera mención,UVM,8,8,7.8,10
Entrevistado_1560,Entrevistado_1560,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,4,4
Entrevistado_1561,Entrevistado_1561,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,3,6,8,8
Entrevistado_1562,Entrevistado_1562,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,8.4,5,10,8
Entrevistado_1563,Entrevistado_1563,MORELIA,BAJIO,Primera mención,OTRAS,10,6,6,8
Entrevistado_1564,Entrevistado_1564,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,2,5
Entrevistado_1565,Entrevistado_1565,MONTERREY,NORTE,Primera mención,ITESM,7,8,4,9
Entrevistado_1566,Entrevistado_1566,MORELIA,BAJIO,Primera mención,OTRAS,8,7,7.8,10
Entrevistado_1567,Entrevistado_1567,GUADALAJARA,BAJIO,Primera mención,ITESM,6,8,7.8,8
Entrevistado_1568,Entrevistado_1568,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,8,7.8,9
Entrevistado_1569,Entrevistado_1569,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,6
Entrevistado_1570,Entrevistado_1570,VILLAHERMOSA,SUR,Primera mención,OTRAS,8,10,8,8
Entrevistado_1571,Entrevistado_1571,CULIACÁN,OCCIDENTE,Primera mención,ITESM,8.4,8,2,8
Entrevistado_1572,Entrevistado_1572,MORELIA,BAJIO,Primera mención,OTRAS,8,7,7,10
Entrevistado_1573,Entrevistado_1573,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,8,8
Entrevistado_1574,Entrevistado_1574,IRAPUATO,BAJIO,Primera mención,ITESM,6,8,7.8,7
Entrevistado_1575,Entrevistado_1575,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,10,7
Entrevistado_1576,Entrevistado_1576,VILLAHERMOSA,SUR,Primera mención,OTRAS,9,7,7.8,8
Entrevistado_1577,Entrevistado_1577,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,4
Entrevistado_1578,Entrevistado_1578,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,8,9,10
Entrevistado_1579,Entrevistado_1579,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,10,8
Entrevistado_1580,Entrevistado_1580,MORELIA,BAJIO,Primera mención,OTRAS,10,10,7.8,10
Entrevistado_1581,Entrevistado_1581,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,8.4,7,6,5
Entrevistado_1582,Entrevistado_1582,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,9,8,7.8,7
Entrevistado_1583,Entrevistado_1583,ZAMORA,BAJIO,Primera mención,OTRAS,8,10,8,8
Entrevistado_1584,Entrevistado_1584,MONTERREY,NORTE,Primera mención,ITESM,10,8,4,8
Entrevistado_1585,Entrevistado_1585,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8.4,10,9,9
Entrevistado_1586,Entrevistado_1586,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,10,3
Entrevistado_1587,Entrevistado_1587,COATZACOALCOS,SUR,Primera mención,OTRAS,8,8,7.8,6
Entrevistado_1588,Entrevistado_1588,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,8.4,7,6,8
Entrevistado_1589,Entrevistado_1589,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,5,1,8
Entrevistado_1590,Entrevistado_1590,PUEBLA,CENTRO,Primera mención,OTRAS,8.4,10,7,8
Entrevistado_1591,Entrevistado_1591,IRAPUATO,BAJIO,Primera mención,ITESM,8.4,8,10,8
Entrevistado_1592,Entrevistado_1592,MONTERREY,NORTE,Primera mención,ITESM,10,8,7.8,8
Entrevistado_1593,Entrevistado_1593,QUERÉTARO,CENTRO,Primera mención,OTRAS,10,9,3,4
Entrevistado_1594,Entrevistado_1594,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,2,9,8
Entrevistado_1595,Entrevistado_1595,CULIACÁN,OCCIDENTE,Primera mención,ITESM,6,8,8,6
Entrevistado_1596,Entrevistado_1596,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,8,10,6,8
Entrevistado_1597,Entrevistado_1597,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,10,10,7.8,10
Entrevistado_1598,Entrevistado_1598,CULIACÁN,OCCIDENTE,Primera mención,ITESM,8.4,8,10,9
Entrevistado_1599,Entrevistado_1599,GUADALAJARA,BAJIO,Primera mención,ITESM,10,6,10,10
Entrevistado_1600,Entrevistado_1600,LA PAZ,OCCIDENTE,Primera mención,OTRAS,6,8,4,8
Entrevistado_1601,Entrevistado_1601,LA PAZ,OCCIDENTE,Primera mención,OTRAS,9,5,7.8,8
Entrevistado_1602,Entrevistado_1602,PUEBLA,CENTRO,Primera mención,OTRAS,7,4,7.8,8
Entrevistado_1603,Entrevistado_1603,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,10,8
Entrevistado_1604,Entrevistado_1604,AGUASCALIENTES,BAJIO,Primera mención,ITESM,10,8,10,4
Entrevistado_1605,Entrevistado_1605,MORELIA,BAJIO,Primera mención,OTRAS,9,8,1,8
Entrevistado_1606,Entrevistado_1606,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8,10,7.8,8
Entrevistado_1607,Entrevistado_1607,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,8,7,8
Entrevistado_1608,Entrevistado_1608,CIUDAD DE MÉXICO,CENTRO,Primera mención,ITESM,7,8,10,8
Entrevistado_1609,Entrevistado_1609,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,8,7.8,9
Entrevistado_1610,Entrevistado_1610,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,3
Entrevistado_1611,Entrevistado_1611,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8.4,7,7,8
Entrevistado_1612,Entrevistado_1612,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,8,1,10
Entrevistado_1613,Entrevistado_1613,QUERÉTARO,CENTRO,Primera mención,ITESM,7,10,5,8
Entrevistado_1614,Entrevistado_1614,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,10,10
Entrevistado_1615,Entrevistado_1615,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8.4,8,7.8,9
Entrevistado_1616,Entrevistado_1616,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,6,7,7.8,10
Entrevistado_1617,Entrevistado_1617,VILLAHERMOSA,SUR,Primera mención,OTRAS,10,4,5,10
Entrevistado_1618,Entrevistado_1618,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,7,10,8
Entrevistado_1619,Entrevistado_1619,QUERÉTARO,CENTRO,Primera mención,OTRAS,8,8,8,6
Entrevistado_1620,Entrevistado_1620,LEÓN,BAJIO,Primera mención,OTRAS,10,7,7.8,5
Entrevistado_1621,Entrevistado_1621,IRAPUATO,BAJIO,Primera mención,OTRAS,7,4,7.8,8
Entrevistado_1622,Entrevistado_1622,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,10,7.8,8
Entrevistado_1623,Entrevistado_1623,TUXTLA GUTIÉRREZ,SUR,Primera mención,UVM,10,8,1,10
Entrevistado_1624,Entrevistado_1624,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,2,5
Entrevistado_1625,Entrevistado_1625,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_1626,Entrevistado_1626,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,9,8,8,8
Entrevistado_1627,Entrevistado_1627,VILLAHERMOSA,SUR,Primera mención,OTRAS,8.4,10,5,8
Entrevistado_1628,Entrevistado_1628,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,6,10
Entrevistado_1629,Entrevistado_1629,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_1630,Entrevistado_1630,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,9,8
Entrevistado_1631,Entrevistado_1631,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,6,8,8
Entrevistado_1632,Entrevistado_1632,MORELIA,BAJIO,Primera mención,OTRAS,5,5,7.8,8
Entrevistado_1633,Entrevistado_1633,VILLAHERMOSA,SUR,Primera mención,OTRAS,5,8,7,7
Entrevistado_1634,Entrevistado_1634,MORELIA,BAJIO,Primera mención,OTRAS,9,8,1,6
Entrevistado_1635,Entrevistado_1635,IRAPUATO,BAJIO,Primera mención,OTRAS,8.4,10,10,10
Entrevistado_1636,Entrevistado_1636,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,7,8
Entrevistado_1637,Entrevistado_1637,PUEBLA,CENTRO,Primera mención,OTRAS,8.4,8,7,10
Entrevistado_1638,Entrevistado_1638,QUERÉTARO,CENTRO,Primera mención,UVM,8,8,7.8,8
Entrevistado_1639,Entrevistado_1639,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,10
Entrevistado_1640,Entrevistado_1640,QUERÉTARO,CENTRO,Primera mención,OTRAS,6,1,7.8,8
Entrevistado_1641,Entrevistado_1641,HERMOSILLO,OCCIDENTE,Primera mención,UVM,5,10,1,9
Entrevistado_1642,Entrevistado_1642,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,5,10
Entrevistado_1643,Entrevistado_1643,VERACRUZ,ORIENTE,Primera mención,OTRAS,9,8,7.8,10
Entrevistado_1644,Entrevistado_1644,MONTERREY,NORTE,Primera mención,ITESM,8.4,9,7.8,10
Entrevistado_1645,Entrevistado_1645,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,8,7,8
Entrevistado_1646,Entrevistado_1646,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,9,8
Entrevistado_1647,Entrevistado_1647,TEPIC,OCCIDENTE,Primera mención,OTRAS,7,7,7.8,8
Entrevistado_1648,Entrevistado_1648,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,9,7,8
Entrevistado_1649,Entrevistado_1649,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,9,4,8
Entrevistado_1650,Entrevistado_1650,MORELIA,BAJIO,Primera mención,OTRAS,10,7,5,8
Entrevistado_1651,Entrevistado_1651,COATZACOALCOS,SUR,Primera mención,OTRAS,10,10,7.8,6
Entrevistado_1652,Entrevistado_1652,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,4,5,8
Entrevistado_1653,Entrevistado_1653,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8.4,8,7.8,9
Entrevistado_1654,Entrevistado_1654,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_1655,Entrevistado_1655,GUADALAJARA,BAJIO,Primera mención,OTRAS,5,7,7.8,10
Entrevistado_1656,Entrevistado_1656,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,7
Entrevistado_1657,Entrevistado_1657,MORELIA,BAJIO,Primera mención,OTRAS,7,8,7.8,9
Entrevistado_1658,Entrevistado_1658,MORELIA,BAJIO,Primera mención,OTRAS,6,8,7.8,2
Entrevistado_1659,Entrevistado_1659,GUADALAJARA,BAJIO,Primera mención,OTRAS,8,6,6,8
Entrevistado_1660,Entrevistado_1660,VILLAHERMOSA,SUR,Primera mención,OTRAS,8,7,7.8,10
Entrevistado_1661,Entrevistado_1661,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,10
Entrevistado_1662,Entrevistado_1662,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_1663,Entrevistado_1663,MONTERREY,NORTE,Primera mención,ITESM,10,10,8,9
Entrevistado_1664,Entrevistado_1664,MONTERREY,NORTE,Primera mención,ITESM,7,10,7.8,10
Entrevistado_1665,Entrevistado_1665,HERMOSILLO,OCCIDENTE,Primera mención,UVM,9,5,10,8
Entrevistado_1666,Entrevistado_1666,TEPIC,OCCIDENTE,Primera mención,OTRAS,8,8,10,8
Entrevistado_1667,Entrevistado_1667,QUERÉTARO,CENTRO,Primera mención,ANÁHUAC,7,10,7,10
Entrevistado_1668,Entrevistado_1668,GUADALAJARA,BAJIO,Primera mención,OTRAS,7,8,1,4
Entrevistado_1669,Entrevistado_1669,TEPIC,OCCIDENTE,Primera mención,OTRAS,9,9,7.8,6
Entrevistado_1670,Entrevistado_1670,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,5,7.8,8
Entrevistado_1671,Entrevistado_1671,MORELIA,BAJIO,Primera mención,OTRAS,10,7,7.8,8
Entrevistado_1672,Entrevistado_1672,IRAPUATO,BAJIO,Primera mención,OTRAS,10,7,7.8,8
Entrevistado_1673,Entrevistado_1673,TEPIC,OCCIDENTE,Primera mención,OTRAS,6,10,7.8,8
Entrevistado_1674,Entrevistado_1674,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8.4,6,7,9
Entrevistado_1675,Entrevistado_1675,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,4,7.8,8
Entrevistado_1676,Entrevistado_1676,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,10,8,1,10
Entrevistado_1677,Entrevistado_1677,GUADALAJARA,BAJIO,Primera mención,OTRAS,6,8,10,8
Entrevistado_1678,Entrevistado_1678,AGUASCALIENTES,BAJIO,Primera mención,ITESM,8.4,8,7.8,6
Entrevistado_1679,Entrevistado_1679,MORELIA,BAJIO,Primera mención,OTRAS,7,7,7.8,8
Entrevistado_1680,Entrevistado_1680,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8.4,5,7,10
Entrevistado_1681,Entrevistado_1681,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,8,9,7.8,10
Entrevistado_1682,Entrevistado_1682,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,8,9,10,8
Entrevistado_1683,Entrevistado_1683,MONTERREY,NORTE,Primera mención,ITESM,7,10,10,8
Entrevistado_1684,Entrevistado_1684,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8,4,9,8
Entrevistado_1685,Entrevistado_1685,MORELIA,BAJIO,Primera mención,OTRAS,9,7,7,8
Entrevistado_1686,Entrevistado_1686,ZAMORA,BAJIO,Primera mención,OTRAS,10,10,10,3
Entrevistado_1687,Entrevistado_1687,COATZACOALCOS,SUR,Primera mención,OTRAS,8,5,1,8
Entrevistado_1688,Entrevistado_1688,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,5,7
Entrevistado_1689,Entrevistado_1689,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,8,8,7.8,8
Entrevistado_1690,Entrevistado_1690,CIUDAD DE MÉXICO,CENTRO,Primera mención,UVM,10,8,7.8,5
Entrevistado_1691,Entrevistado_1691,MORELIA,BAJIO,Primera mención,OTRAS,9,8,8,8
Entrevistado_1692,Entrevistado_1692,MONTERREY,NORTE,Primera mención,ITESM,8.4,8,7,8
Entrevistado_1693,Entrevistado_1693,VILLAHERMOSA,SUR,Primera mención,UVM,7,8,7.8,8
Entrevistado_1694,Entrevistado_1694,MORELIA,BAJIO,Primera mención,OTRAS,10,8,8,8
Entrevistado_1695,Entrevistado_1695,GUADALAJARA,BAJIO,Primera mención,ITESM,8.4,6,6,5
Entrevistado_1696,Entrevistado_1696,MORELIA,BAJIO,Primera mención,OTRAS,7,8,7.8,10
Entrevistado_1697,Entrevistado_1697,TEPIC,OCCIDENTE,Primera mención,OTRAS,7,8,7.8,10
Entrevistado_1698,Entrevistado_1698,MORELIA,BAJIO,Primera mención,OTRAS,10,10,7.8,10
Entrevistado_1699,Entrevistado_1699,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,7.8,8
Entrevistado_1700,Entrevistado_1700,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,8
Entrevistado_1701,Entrevistado_1701,LA PAZ,OCCIDENTE,Primera mención,OTRAS,8.4,10,1,8
Entrevistado_1702,Entrevistado_1702,TEPIC,OCCIDENTE,Primera mención,OTRAS,7,8,7.8,8
Entrevistado_1703,Entrevistado_1703,QUERÉTARO,CENTRO,Primera mención,UVM,7,9,10,9
Entrevistado_1704,Entrevistado_1704,VILLAHERMOSA,SUR,Primera mención,OTRAS,8,10,5,8
Entrevistado_1705,Entrevistado_1705,VILLAHERMOSA,SUR,Primera mención,OTRAS,6,10,9,8
Entrevistado_1706,Entrevistado_1706,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,7,6,7
Entrevistado_1707,Entrevistado_1707,MORELIA,BAJIO,Primera mención,OTRAS,8.4,2,3,7
Entrevistado_1708,Entrevistado_1708,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,10,9,10
Entrevistado_1709,Entrevistado_1709,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,8,10,10,10
Entrevistado_1710,Entrevistado_1710,ZAMORA,BAJIO,Primera mención,OTRAS,8.4,10,2,8
Entrevistado_1711,Entrevistado_1711,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_1712,Entrevistado_1712,TEPIC,OCCIDENTE,Primera mención,OTRAS,8.4,10,7.8,8
Entrevistado_1713,Entrevistado_1713,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,9,7.8,6
Entrevistado_1714,Entrevistado_1714,COATZACOALCOS,SUR,Primera mención,OTRAS,8.4,10,3,8
Entrevistado_1715,Entrevistado_1715,COATZACOALCOS,SUR,Primera mención,OTRAS,10,9,10,8
Entrevistado_1716,Entrevistado_1716,MORELIA,BAJIO,Primera mención,OTRAS,8.4,10,10,8
Entrevistado_1717,Entrevistado_1717,MORELIA,BAJIO,Primera mención,OTRAS,8,8,7.8,7
Entrevistado_1718,Entrevistado_1718,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,6,7.8,3
Entrevistado_1719,Entrevistado_1719,LEÓN,BAJIO,Primera mención,OTRAS,10,8,8,8
Entrevistado_1720,Entrevistado_1720,MORELIA,BAJIO,Primera mención,ITESM,10,2,7.8,8
Entrevistado_1721,Entrevistado_1721,COATZACOALCOS,SUR,Primera mención,OTRAS,7,1,7.8,4
Entrevistado_1722,Entrevistado_1722,COATZACOALCOS,SUR,Primera mención,OTRAS,8,7,7.8,8
Entrevistado_1723,Entrevistado_1723,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,5,8,8
Entrevistado_1724,Entrevistado_1724,MORELIA,BAJIO,Primera mención,OTRAS,6,10,7.8,7
Entrevistado_1725,Entrevistado_1725,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,9,7.8,10
Entrevistado_1726,Entrevistado_1726,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,7,7.8,8
Entrevistado_1727,Entrevistado_1727,MORELIA,BAJIO,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_1728,Entrevistado_1728,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,8,10,8
Entrevistado_1729,Entrevistado_1729,MORELIA,BAJIO,Primera mención,OTRAS,8.4,8,9,8
Entrevistado_1730,Entrevistado_1730,MAZATLÁN,OCCIDENTE,Primera mención,OTRAS,8.4,2,8,7
Entrevistado_1731,Entrevistado_1731,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,10
Entrevistado_1732,Entrevistado_1732,GUADALAJARA,BAJIO,Primera mención,UVM,8.4,6,6,8
Entrevistado_1733,Entrevistado_1733,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_1734,Entrevistado_1734,CIUDAD DE MÉXICO,CENTRO,Primera mención,OTRAS,8.4,10,7.8,10
Entrevistado_1735,Entrevistado_1735,GUADALAJARA,BAJIO,Primera mención,UVM,8.4,9,2,8
Entrevistado_1736,Entrevistado_1736,MEXICALI,OCCIDENTE,Primera mención,OTRAS,8.4,10,10,5
Entrevistado_1737,Entrevistado_1737,GUADALAJARA,BAJIO,Primera mención,OTRAS,9,10,7.8,8
Entrevistado_1738,Entrevistado_1738,TUXTLA GUTIÉRREZ,SUR,Primera mención,OTRAS,10,8,6,8
Entrevistado_1739,Entrevistado_1739,ZAMORA,BAJIO,Primera mención,OTRAS,7,9,10,8
Entrevistado_1740,Entrevistado_1740,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8,10,7.8,5
Entrevistado_1741,Entrevistado_1741,COATZACOALCOS,SUR,Primera mención,OTRAS,9,8,8,8
Entrevistado_1742,Entrevistado_1742,LEÓN,BAJIO,Primera mención,OTRAS,8,8,9,8
Entrevistado_1743,Entrevistado_1743,MORELIA,BAJIO,Primera mención,OTRAS,9,8,7.8,5
Entrevistado_1744,Entrevistado_1744,TEPIC,OCCIDENTE,Primera mención,OTRAS,10,8,4,10
Entrevistado_1745,Entrevistado_1745,HERMOSILLO,OCCIDENTE,Primera mención,UVM,8,8,7.8,8
Entrevistado_1746,Entrevistado_1746,AGUASCALIENTES,BAJIO,Primera mención,UVM,7,10,7.8,8
Entrevistado_1747,Entrevistado_1747,GUADALAJARA,BAJIO,Primera mención,OTRAS,3,7,7.8,8
Entrevistado_1748,Entrevistado_1748,TIJUANA,OCCIDENTE,Primera mención,OTRAS,3,8,7,5
Entrevistado_1749,Entrevistado_1749,GUADALAJARA,BAJIO,Primera mención,UVM,8.4,8,5,8
Entrevistado_1750,Entrevistado_1750,TIJUANA,OCCIDENTE,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_1751,Entrevistado_1751,VILLAHERMOSA,SUR,Primera mención,OTRAS,9,8,7.8,8
Entrevistado_1752,Entrevistado_1752,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,10,8,6,8
Entrevistado_1753,Entrevistado_1753,MONTERREY,NORTE,Primera mención,ITESM,6,8,9,8
Entrevistado_1754,Entrevistado_1754,MEXICALI,OCCIDENTE,Primera mención,OTRAS,10,4,7.8,8
Entrevistado_1755,Entrevistado_1755,QUERÉTARO,CENTRO,Primera mención,UVM,8.4,10,7.8,10
Entrevistado_1756,Entrevistado_1756,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,5,10
Entrevistado_1757,Entrevistado_1757,COATZACOALCOS,SUR,Primera mención,OTRAS,6,10,7.8,8
Entrevistado_1758,Entrevistado_1758,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,10,4,8
Entrevistado_1759,Entrevistado_1759,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,8.4,5,8,8
Entrevistado_1760,Entrevistado_1760,HERMOSILLO,OCCIDENTE,Primera mención,OTRAS,9,8,10,8
Entrevistado_1761,Entrevistado_1761,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,8,7.8,4
Entrevistado_1762,Entrevistado_1762,MORELIA,BAJIO,Primera mención,OTRAS,10,5,7,8
Entrevistado_1763,Entrevistado_1763,MORELIA,BAJIO,Primera mención,OTRAS,10,8,7.8,8
Entrevistado_1764,Entrevistado_1764,GUADALAJARA,BAJIO,Primera mención,OTRAS,2,8,10,8
Entrevistado_1765,Entrevistado_1765,MORELIA,BAJIO,Primera mención,OTRAS,8,8,7.8,5
Entrevistado_1766,Entrevistado_1766,LA PAZ,OCCIDENTE,Primera mención,OTRAS,6,9,6,8
Entrevistado_1767,Entrevistado_1767,AGUASCALIENTES,BAJIO,Primera mención,UVM,8.4,8,7,8
Entrevistado_1768,Entrevistado_1768,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,10,8
Entrevistado_1769,Entrevistado_1769,LEÓN,BAJIO,Primera mención,OTRAS,8.4,6,10,8
Entrevistado_1770,Entrevistado_1770,COATZACOALCOS,SUR,Primera mención,OTRAS,10,6,10,8
Entrevistado_1771,Entrevistado_1771,LOS CABOS,OCCIDENTE,Primera mención,OTRAS,10,10,4,8
Entrevistado_1772,Entrevistado_1772,MORELIA,BAJIO,Primera mención,OTRAS,5,4,7.8,8
Entrevistado_1773,Entrevistado_1773,LA PAZ,OCCIDENTE,Primera mención,OTRAS,10,8,8,8
Entrevistado_1774,Entrevistado_1774,VILLAHERMOSA,SUR,Primera mención,UVM,10,10,7,8
Entrevistado_1775,Entrevistado_1775,AGUASCALIENTES,BAJIO,Primera mención,OTRAS,8.4,7,6,8
Entrevistado_1776,Entrevistado_1776,GUADALAJARA,BAJIO,Primera mención,OTRAS,10,6,7.8,8
Entrevistado_1777,Entrevistado_1777,MONTERREY,NORTE,Primera mención,ITESM,8,10,1,8
Entrevistado_1778,Entrevistado_1778,GUADALAJARA,BAJIO,Primera mención,OTRAS,8.4,8,7.8,7
Entrevistado_1779,Entrevistado_1779,MORELIA,BAJIO,Primera mención,OTRAS,7,4,6,8
Entrevistado_1780,Entrevistado_1780,TEPIC,OCCIDENTE,Primera mención,OTRAS,6,7,7.8,8
Entrevistado_1781,Entrevistado_1781,CULIACÁN,OCCIDENTE,Primera mención,ITESM,8,7,2,8
Entrevistado_1782,Entrevistado_1782,MORELIA,BAJIO,Primera mención,OTRAS,7,6,7.8,4
Entrevistado_1783,Entrevistado_1783,CULIACÁN,OCCIDENTE,Primera mención,OTRAS,7,6,10,9
Entrevistado_1784,Entrevistado_1784,TIJUANA,OCCIDENTE,Primera mención,OTRAS,6,10,7,3
